0.9800162315368652	0.0
0.8490844368934631	0.0625
0.7712255716323853	0.18181818181818182
0.8201889395713806	0.0
0.18522725999355316	0.1
0.7791496515274048	0.0
0.828112781047821	0.0
0.781738817691803	0.0
0.8822267055511475	0.0
0.9590196013450623	0.07142857142857142
0.9839345812797546	0.1
0.478493869304657	0.08571428571428572
0.6853960156440735	0.0
0.8526023030281067	0.25
0.8277140855789185	0.045454545454545456
0.9098092913627625	0.034482758620689655
0.9735552072525024	0.07692307692307693
0.2621968388557434	0.15384615384615385
0.8491290211677551	0.058823529411764705
0.8515991568565369	0.07142857142857142
0.6096816658973694	0.0
0.5774107575416565	0.14285714285714285
0.651028573513031	0.05555555555555555
0.6951173543930054	0.11428571428571428
0.891889214515686	0.0
0.8491264581680298	0.043478260869565216
0.9430906772613525	0.058823529411764705
0.9001373648643494	0.06666666666666667
0.5333184003829956	0.06896551724137931
0.8710023760795593	0.0
0.3605025112628937	0.0
0.6506875157356262	0.09523809523809523
0.7023178935050964	0.037037037037037035
0.9432923793792725	0.15384615384615385
0.8466328382492065	0.125
0.838071882724762	0.1
0.8607127666473389	0.043478260869565216
0.7818160057067871	0.0
0.8719611763954163	0.12244897959183673
0.9172852039337158	0.0
0.6533477902412415	0.4375
0.8666625022888184	0.0
0.8324163556098938	0.0
0.9196368455886841	0.4
0.7667703032493591	0.07407407407407407
0.6640579104423523	0.0
0.8950467109680176	0.06896551724137931
0.9157463312149048	0.18181818181818182
0.8579143285751343	0.03125
0.8460497856140137	0.08333333333333333
0.9870367050170898	0.0
0.6348550319671631	0.0
0.9098398685455322	0.0
0.8537829518318176	0.0
0.8586810231208801	0.03571428571428571
0.5494973063468933	0.0
0.5452814698219299	0.034482758620689655
0.8535490036010742	0.0
0.9299674034118652	0.08333333333333333
0.9356356859207153	0.1
0.9056743383407593	0.14285714285714285
0.9011372327804565	0.0
0.9056397080421448	0.0
0.7071366310119629	0.0
0.893663227558136	0.0
0.9555593729019165	0.0
0.7386932969093323	0.0625
0.9649892449378967	0.14285714285714285
0.3120167851448059	0.024390243902439025
0.7585486173629761	0.1
0.9007084369659424	0.0
0.7818160057067871	0.0
0.9678718447685242	0.07692307692307693
0.8885785341262817	0.043478260869565216
0.6359817981719971	0.0
0.8062308430671692	0.0
0.9215764403343201	0.08333333333333333
0.7276279330253601	0.0
0.8454796075820923	0.05555555555555555
0.9245793223381042	0.07692307692307693
0.8653693795204163	0.08333333333333333
0.9241657257080078	0.0
